Migrant region one year ago code,Migrant region one year ago label,Migration Region (outflow) (3 categories) code,Migration Region (outflow) (3 categories) label,Ethnic group (6 categories) code,Ethnic group (6 categories) label,National Statistics Socio-economic Classification (NS-SeC) (10 categories) code,National Statistics Socio-economic Classification (NS-SeC) (10 categories) label,Count
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,7,L13: Routine occupations,702
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,542
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,9,L15: Full-time students,4757
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",4,White,-8,Does not apply,24190
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",4,White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",48515
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",4,White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",48738
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",4,White,3,L7: Intermediate occupations,16835
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",4,White,4,L8 and L9: Small employers and own account workers,19861
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",4,White,5,L10 and L11: Lower supervisory and technical occupations,6146
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",4,White,6,L12: Semi-routine occupations,9835
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",4,White,7,L13: Routine occupations,11316
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,5894
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",4,White,9,L15: Full-time students,29194
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,-8,Does not apply,1547
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1638
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1440
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,3,L7: Intermediate occupations,601
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,4,L8 and L9: Small employers and own account workers,1013
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,298
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,6,L12: Semi-routine occupations,577
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,7,L13: Routine occupations,761
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,854
E12000007,London,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,9,L15: Full-time students,2426
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,-8,Does not apply,0
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,3,L7: Intermediate occupations,0
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,6,L12: Semi-routine occupations,0
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,7,L13: Routine occupations,0
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,9,L15: Full-time students,0
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",-8,Does not apply,67
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",114
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",99
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",3,L7: Intermediate occupations,38
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",4,L8 and L9: Small employers and own account workers,39
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",5,L10 and L11: Lower supervisory and technical occupations,27
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",6,L12: Semi-routine occupations,42
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",7,L13: Routine occupations,25
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",8,L14.1 and L14.2: Never worked and long-term unemployed,37
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",9,L15: Full-time students,273
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,39
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",42
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",51
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",3,L7: Intermediate occupations,15
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",4,L8 and L9: Small employers and own account workers,18
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",5,L10 and L11: Lower supervisory and technical occupations,13
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",6,L12: Semi-routine occupations,16
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",7,L13: Routine occupations,23
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",8,L14.1 and L14.2: Never worked and long-term unemployed,17
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",2,"Black, Black British, Black Welsh, Caribbean or African",9,L15: Full-time students,157
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,-8,Does not apply,65
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",49
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",56
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,13
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,18
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,10
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,14
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,7,L13: Routine occupations,15
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,13
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,9,L15: Full-time students,138
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,-8,Does not apply,310
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1123
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1198
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,3,L7: Intermediate occupations,392
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,4,L8 and L9: Small employers and own account workers,407
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,5,L10 and L11: Lower supervisory and technical occupations,116
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,6,L12: Semi-routine occupations,226
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,7,L13: Routine occupations,247
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,178
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,9,L15: Full-time students,925
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,-8,Does not apply,17
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",28
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",23
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,3,L7: Intermediate occupations,5
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,4,L8 and L9: Small employers and own account workers,13
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,6
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,6,L12: Semi-routine occupations,14
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,7,L13: Routine occupations,16
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,26
E12000007,London,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,9,L15: Full-time students,75
E12000008,South East,-8,Does not apply,-8,Does not apply,-8,Does not apply,0
E12000008,South East,-8,Does not apply,-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E12000008,South East,-8,Does not apply,-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E12000008,South East,-8,Does not apply,-8,Does not apply,3,L7: Intermediate occupations,0
E12000008,South East,-8,Does not apply,-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E12000008,South East,-8,Does not apply,-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E12000008,South East,-8,Does not apply,-8,Does not apply,6,L12: Semi-routine occupations,0
E12000008,South East,-8,Does not apply,-8,Does not apply,7,L13: Routine occupations,0
E12000008,South East,-8,Does not apply,-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E12000008,South East,-8,Does not apply,-8,Does not apply,9,L15: Full-time students,0
E12000008,South East,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,10383
E12000008,South East,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",7759
E12000008,South East,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",8288
E12000008,South East,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",3,L7: Intermediate occupations,3127
E12000008,South East,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",4,L8 and L9: Small employers and own account workers,2765
E12000008,South East,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",5,L10 and L11: Lower supervisory and technical occupations,1420
E12000008,South East,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",6,L12: Semi-routine occupations,3690
E12000008,South East,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",7,L13: Routine occupations,2965
E12000008,South East,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",8,L14.1 and L14.2: Never worked and long-term unemployed,3178
E12000008,South East,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",9,L15: Full-time students,9741
E12000008,South East,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,4211
E12000008,South East,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1832
E12000008,South East,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",3108
E12000008,South East,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",3,L7: Intermediate occupations,1215
E12000008,South East,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",4,L8 and L9: Small employers and own account workers,875
E12000008,South East,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",5,L10 and L11: Lower supervisory and technical occupations,509
E12000008,South East,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",6,L12: Semi-routine occupations,1867
E12000008,South East,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",7,L13: Routine occupations,1272
E12000008,South East,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",8,L14.1 and L14.2: Never worked and long-term unemployed,947
E12000008,South East,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",9,L15: Full-time students,4935
E12000008,South East,-8,Does not apply,3,Mixed or Multiple ethnic groups,-8,Does not apply,9162
E12000008,South East,-8,Does not apply,3,Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",2124
E12000008,South East,-8,Does not apply,3,Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",3062
E12000008,South East,-8,Does not apply,3,Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,1593
E12000008,South East,-8,Does not apply,3,Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,1213
E12000008,South East,-8,Does not apply,3,Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,645
E12000008,South East,-8,Does not apply,3,Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,1459
E12000008,South East,-8,Does not apply,3,Mixed or Multiple ethnic groups,7,L13: Routine occupations,1320
E12000008,South East,-8,Does not apply,3,Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,803
E12000008,South East,-8,Does not apply,3,Mixed or Multiple ethnic groups,9,L15: Full-time students,5215
E12000008,South East,-8,Does not apply,4,White,-8,Does not apply,103387
E12000008,South East,-8,Does not apply,4,White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",74114
E12000008,South East,-8,Does not apply,4,White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",113891
E12000008,South East,-8,Does not apply,4,White,3,L7: Intermediate occupations,57845
E12000008,South East,-8,Does not apply,4,White,4,L8 and L9: Small employers and own account workers,52784
E12000008,South East,-8,Does not apply,4,White,5,L10 and L11: Lower supervisory and technical occupations,27897
E12000008,South East,-8,Does not apply,4,White,6,L12: Semi-routine occupations,50415
E12000008,South East,-8,Does not apply,4,White,7,L13: Routine occupations,48148
E12000008,South East,-8,Does not apply,4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,21255
E12000008,South East,-8,Does not apply,4,White,9,L15: Full-time students,71632
E12000008,South East,-8,Does not apply,5,Other ethnic group,-8,Does not apply,2128
E12000008,South East,-8,Does not apply,5,Other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1320
E12000008,South East,-8,Does not apply,5,Other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1474
E12000008,South East,-8,Does not apply,5,Other ethnic group,3,L7: Intermediate occupations,727
E12000008,South East,-8,Does not apply,5,Other ethnic group,4,L8 and L9: Small employers and own account workers,1016
E12000008,South East,-8,Does not apply,5,Other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,503
E12000008,South East,-8,Does not apply,5,Other ethnic group,6,L12: Semi-routine occupations,970
E12000008,South East,-8,Does not apply,5,Other ethnic group,7,L13: Routine occupations,1321
E12000008,South East,-8,Does not apply,5,Other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,1083
E12000008,South East,-8,Does not apply,5,Other ethnic group,9,L15: Full-time students,2552
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,-8,Does not apply,0
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,3,L7: Intermediate occupations,0
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,6,L12: Semi-routine occupations,0
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,7,L13: Routine occupations,0
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,9,L15: Full-time students,0
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",-8,Does not apply,2135
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",3012
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2537
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",3,L7: Intermediate occupations,981
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",4,L8 and L9: Small employers and own account workers,673
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",5,L10 and L11: Lower supervisory and technical occupations,405
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",6,L12: Semi-routine occupations,870
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",7,L13: Routine occupations,683
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",8,L14.1 and L14.2: Never worked and long-term unemployed,1050
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",9,L15: Full-time students,5552
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,1115
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",927
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1260
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",3,L7: Intermediate occupations,634
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",4,L8 and L9: Small employers and own account workers,320
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",5,L10 and L11: Lower supervisory and technical occupations,167
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",6,L12: Semi-routine occupations,604
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",7,L13: Routine occupations,430
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",8,L14.1 and L14.2: Never worked and long-term unemployed,607
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",9,L15: Full-time students,2953
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,-8,Does not apply,1375
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",943
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1158
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,528
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,285
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,137
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,353
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,7,L13: Routine occupations,346
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,325
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,9,L15: Full-time students,3123
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",4,White,-8,Does not apply,11416
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",4,White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",23706
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",4,White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",28617
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",4,White,3,L7: Intermediate occupations,12958
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",4,White,4,L8 and L9: Small employers and own account workers,9957
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",4,White,5,L10 and L11: Lower supervisory and technical occupations,4479
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",4,White,6,L12: Semi-routine occupations,8641
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",4,White,7,L13: Routine occupations,8439
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,4632
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",4,White,9,L15: Full-time students,42597
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,-8,Does not apply,495
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",612
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",524
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,3,L7: Intermediate occupations,229
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,4,L8 and L9: Small employers and own account workers,296
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,126
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,6,L12: Semi-routine occupations,212
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,7,L13: Routine occupations,234
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,367
E12000008,South East,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,9,L15: Full-time students,1032
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,-8,Does not apply,0
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,3,L7: Intermediate occupations,0
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,6,L12: Semi-routine occupations,0
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,7,L13: Routine occupations,0
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",-8,Does not apply,9,L15: Full-time students,0
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",-8,Does not apply,19
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",50
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",44
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",3,L7: Intermediate occupations,52
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",4,L8 and L9: Small employers and own account workers,10
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",5,L10 and L11: Lower supervisory and technical occupations,3
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",6,L12: Semi-routine occupations,29
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",7,L13: Routine occupations,16
E12000008,South East,2,"Outflow: moved out of the associated area, but within England and Wales",1,"Asian, Asian British or Asian Welsh",8,L14.1 and L14.2: Never worked and long-term unemployed,21
